test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9,test_std_10,test_std_11,test_std_12,test_std_13,test_std_14,test_std_15,test_std_16,test_std_17,test_std_18,test_std_19,test_std_20,test_std_21,test_std_22,test_std_23,test_std_24,test_std_25,test_std_26,test_std_27,test_std_28,test_std_29,test_std_30,test_std_31,test_std_32,test_std_33,test_std_34,test_std_35,test_std_36,test_std_37,test_std_38,test_std_39,test_std_40,test_std_41,test_std_42,test_std_43,test_std_44,test_std_45,test_std_46,test_std_47,test_std_48,test_std_49
23.490245349568674,23.87434833559502,24.915664064628587,12.771687920532703,18.26741581954603,20.62513620712652,21.591943622316734,20.721950493200925,38.8124800860023,9.231467024153428,4.624982545368989,8.876068373790801,8.57112929287616,25.817332781379903,12.646934024737408,15.213062014704931,22.998123045317232,16.445171363840565,24.054420094287238,37.56001273274897,20.933292711050687,13.10783541014492,28.854791524425806,8.84741825224354,10.76779377287929,11.463486556235713,44.60499057529911,16.259624949851485,14.059989099077871,9.679972995095858,14.099962176238218,7.980337883581405,31.59449448264432,25.573757007485803,18.166282662944703,24.713472031768223,23.332682460470405,29.69657613506717,11.595731499373446,12.33113319798123,11.855182390828087,11.532729492908363,11.988138121709008,21.24144430575695,24.531444509731784,15.190999543566798,21.960206125854132,13.75475343242034,32.233576714691,13.219696320938956
33.398020369973814,25.708480445195505,15.3468103936768,25.845509085094545,7.410208002809488,12.002489629813962,25.6633646467838,3.994286502635197,13.987655016994871,31.559505379432043,14.433180454677224,14.809120987462789,15.600718390916706,27.808715690021522,12.645162250795448,20.510084143695497,13.401994276870454,12.769584300227269,9.472917195246346,50.959154657467074,22.5848840169183,15.200357718393159,32.441605070528084,14.75339171954887,28.122630195383945,11.515202365106493,9.316273022366637,14.062083867311506,10.807301579361665,11.280294898808675,31.539739443924038,12.474198948629304,9.307883860542056,39.13718967774471,14.178514366081146,31.707029680650788,12.85642408268202,10.557587904385276,24.66631456963543,8.448082382069147,25.762281069876554,9.041655476674425,29.206643144517205,23.079247746084498,19.292145938180287,34.13198136306093,13.45893285717329,8.838059341458296,18.45223380263891,10.323677526730146
30.5922783888534,16.272562184643355,22.316482540672766,21.293083258522444,13.095352345981086,6.11098059674127,0.208721295530962,5.524522931994551,10.985678033603152,14.170701002681778,13.934081408631963,26.00828304713763,0.286221351499767,11.104429058697761,12.791399667419947,24.14522144763312,41.51479260691403,9.134099335808047,26.601051114850502,0.18141252041888473,27.682679314602606,0.27103959482561096,12.6819875867628,42.04707333180795,12.15676569249543,15.81608833078426,17.089174248718358,8.386063683186674,19.203476169620707,19.997433831418242,15.696750667435206,28.416124524335505,10.476890177675568,27.924333942422347,8.7936605071424,27.842655233708832,14.632730078073052,31.11770000820169,13.50749696907313,19.382028483734246,29.22664665031754,0.4786472294185132,37.49286681038733,24.682892595789887,19.509561597158353,28.990427140196505,0.2946119837939111,46.75835086410145,21.400473902489104,24.55320041644002
18.23084862198669,20.125504164670303,11.761403640407169,14.574424546067382,18.263339823804593,19.171845211055437,33.60841590254626,7.069976510701656,17.18876699681598,22.277081681291918,39.19586096194201,10.85967788067982,28.399958831282163,23.449153567484263,17.82900882980599,13.478144123033234,20.015736174928467,29.70423562091603,13.897416452124023,26.667604633451724,16.888307287868813,27.785320441501657,16.844398622740353,35.89072236109148,23.302811523474208,18.820550839398372,42.738427494723545,20.875322761522973,20.477696998574228,15.808572636187252,20.593016276474774,23.18816482462828,14.235645347182043,26.580928020260227,11.798976082244822,11.856145785502955,24.4441373378647,19.336796195407896,27.459728247916143,24.925805255246424,17.45762089560527,27.087299146513505,8.300775018212539,15.504240625651798,4.1088623025501745,62.74830874668004,20.738159305003574,13.68476415774222,26.528538614882272,9.475697712180281
25.814773375750995,14.967797296461361,13.167429728923572,20.837159218490765,10.227490924948256,15.263963788773374,25.39514191167917,17.23435320533381,12.628289321009827,13.931273068841827,16.100750273748307,23.51742282526412,8.412631050555978,43.29405737584432,14.54312411442001,28.556599247987197,8.250051891071175,14.506067099258932,12.534906831622651,4.139609225980097,0.1674857768342698,33.78278282907801,22.945547514417846,22.09242635498185,11.965044491632485,19.33400223536426,17.216648388382996,5.798357265334099,14.771278062179038,23.82141167282472,23.546677372800346,0.22396057203602027,9.512582608320535,32.61693796883234,22.699118880258858,20.343558262067077,21.31220258606934,10.752151168696296,13.35307111632045,24.79312039472964,16.45364405391301,20.562655927855317,14.136812060310358,10.12704696621719,5.41531088995187,22.96456494982999,14.921818362482515,11.272028507343734,14.464209008623122,14.78392856805447
14.048923759571792,22.089106867173072,13.927543087935497,11.770323393725638,14.092313044035489,12.565630235175208,18.424238455652677,23.447651569053168,21.092350884833486,10.124400085599234,8.299415754239446,27.3583902208865,19.894409790214837,16.45233391209576,11.786585163015507,29.648709797896757,31.401297178374136,18.877449084672463,12.661451900542056,32.01106862012194,25.450387223380147,43.40250927968011,43.863532407897274,24.67337790552924,0.2650523121175036,0.24750321225463975,21.354977027524697,22.297775577073537,9.851978936215087,22.226698004713267,23.632133125518525,21.090610352230936,0.254855915001323,13.80541922354983,9.928165968077153,25.816777310294185,27.757396948937803,31.700800725064273,11.986699072955743,19.918288806612015,13.208630390552193,22.32261529651584,17.01876171281889,17.78451884474106,11.75030352488648,14.065542366070112,16.42431689896922,13.550430408632707,13.423554567276632,9.755182307238677
15.50694494808379,10.997849359252914,18.4541071077366,16.836669503609087,21.711240482583634,20.35040979656718,14.154519099894546,31.959388298958718,5.895523462515434,18.43702352273348,9.129838296984516,15.129509606893766,12.608466582679812,21.177567327979258,8.964549024260943,27.39217113537251,27.215111649861996,7.813083579887034,11.76206426450215,17.466021871054757,15.243920262283103,13.660929400498121,17.597211640565526,8.506247383114644,16.1869379416501,33.076194446951035,24.509186351511588,20.41725051214123,21.85589636328439,12.99586980685669,9.34271670739354,10.059800641963328,24.95932057395352,31.30587166753352,7.414233298577479,12.684077733325863,20.757424458556258,11.459503194386215,13.768189647439515,13.137415159067615,16.44976887750258,37.48831879221741,27.747084328528523,21.853378577834633,13.352283095309266,18.685822266852256,44.18845427118523,0.32038588360817366,31.58399228338758,14.417294639452038
23.034839492215582,14.995842625017156,34.700242363116956,19.56344766213931,10.135874900370023,0.1327522743687015,28.71222330172332,11.29512045355472,13.46942679459011,12.23174168370273,38.33543439024163,27.308086851946452,24.14178672532941,26.436346560221548,27.864523048255407,24.217966143501908,12.898320515263313,10.450794321887404,17.028913328278573,15.97223799896207,23.584522798253985,12.079841849193912,19.147081365270555,5.400866249034311,13.521387188814272,25.395651036293614,33.079274250638775,20.322002259807157,20.23562313977734,12.065243635820222,24.964597474465567,7.978848688460325,11.941049281623924,7.061817388435505,17.909488055563585,18.537548061918727,18.32525169815396,28.21470889466148,0.19719907800804243,22.841048586258488,12.439414182530026,22.246297618557502,57.25251045860818,30.928834469070658,11.436086473651663,8.068791952541144,21.216703774076606,0.2752761013632492,11.421732380152628,12.184466240241603
12.810370407251265,18.326386681317384,15.21248276697747,26.26010464898316,15.354883534282784,8.241889362256002,14.199680180612747,17.194371058259648,0.19511310249812608,4.266723215359838,36.94954691440496,39.309850583786634,23.46542384091371,12.004331461336594,11.933926070039519,25.215958195413037,7.417222154089487,30.207314966555483,8.713750308047066,8.130876386073165,11.35398123274414,9.466442322811746,24.917594164157567,21.791927210895594,27.406839180076055,22.359263302536228,21.592218091815138,4.246514632113856,23.40528870104779,10.525881998290417,13.07466013888572,22.571074033261887,41.95378531082818,16.37228114518549,19.55836379164186,21.648843090417593,20.248989494093603,21.716474858513894,16.863705925070438,17.30615766226029,11.538803990131099,42.861969042775556,15.605493796136875,18.197044914625685,10.679555774447076,20.981435786869397,18.01569482375236,9.735408581207391,8.513420234176419,28.90977055084355
20.40678551181943,25.44759198761413,11.771424075416366,21.362008541503112,10.594650995993561,18.85321286003053,11.077008522525464,14.073186118979434,22.30005690116285,22.080990077795118,31.526063392684925,16.428266409413215,5.465433494360744,36.953635025138965,16.241165428646873,23.36790340631938,14.377170480884681,23.731228980099495,30.43524690233633,12.743917899549645,46.327314710878476,4.864590749309976,16.2358761041857,9.440528515179505,8.579055429868477,14.488543071760061,21.509832874295743,20.98286032373338,0.12073402787439297,19.177552430589582,21.5023007615694,37.36871744656918,8.934960094976047,47.38201887796433,20.867726610318137,21.154277276450447,14.421331977930425,26.785231875134667,14.88892935890477,19.766394441148154,11.786412517332788,30.704993600450873,12.648239561579846,16.283974126568786,10.821102205211071,11.311851997723391,15.292281406740914,9.898168679868876,11.617782459793652,19.76291127739643
