test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9,test_std_10,test_std_11,test_std_12,test_std_13,test_std_14,test_std_15,test_std_16,test_std_17,test_std_18,test_std_19,test_std_20,test_std_21,test_std_22,test_std_23,test_std_24,test_std_25,test_std_26,test_std_27,test_std_28,test_std_29
0.5370949770565278,0.3385166775778294,0.43562743702806084,0.34640460370864345,0.4558229576189709,0.3307702109247457,0.3644422574626761,0.5135336548310531,0.5440513295242516,0.45948284177082105,0.5259515217346595,0.3337743697653973,0.40289173402878,0.37440478850503156,0.4910791850576493,0.4689143460176115,0.5234176587720424,0.35805758488027556,0.4144047656848477,0.3593170988331404,0.4910834215475867,0.4763981423046153,0.4233639023222885,0.3935923537225687,0.46397254755494066,0.5499633954979719,0.4543411829595159,0.33500364811468597,0.47818659232540717,0.35580476047671616
0.5270778011370543,0.36631096273364283,0.4732482952052803,0.43343516617844485,0.47546784268556547,0.3971481008571214,0.3906874901114123,0.3948092712888492,0.531909794519549,0.4578947830727086,0.4557756009647502,0.38291445552222375,0.3616221464921944,0.46844380038426514,0.4509245499502315,0.5129759875378651,0.46657970673491195,0.4016224686674236,0.4336120659261721,0.31572661104040356,0.5226797855088651,0.5212464606130099,0.3749029331914436,0.38133406424633753,0.4572722553838627,0.563421096790385,0.30755798499133213,0.4261688001278316,0.5111525178530996,0.37790435174437337
0.5494487088257721,0.49525611137336134,0.3964996271350181,0.4898322058249161,0.5106106079393742,0.4175768233066684,0.3405353944874759,0.4388704104170419,0.4966161665967844,0.49397408496403444,0.5625496857052472,0.3524780204184398,0.40300734488259066,0.4390178213556278,0.4460477278996453,0.46023661091363477,0.4380604142192748,0.4754894040937759,0.3717524409561285,0.35246815305844703,0.4738294917015106,0.40895261105008585,0.35623717531473953,0.3798432155066153,0.3771445455597106,0.553120850558309,0.5159276967964398,0.399624995152089,0.5210783493697039,0.43739335312777666
0.5195083559777235,0.32515555013494857,0.41241003932775555,0.46911437704809034,0.4323542713245901,0.4532807793820656,0.4039118555775195,0.43488427028210586,0.4704804330374273,0.5234013710802171,0.5338642058894264,0.38753269397221773,0.3748695363566982,0.41297574016474214,0.45613270212573265,0.31936401506106,0.4592787079837325,0.3412043184314935,0.3321055133218494,0.31714205819331226,0.4570406467726537,0.38644094173573257,0.27972158853645895,0.4125511888510778,0.39182660844930517,0.5632369788579654,0.4672377459964785,0.3047158767533375,0.5270563809032196,0.35812297295690215
0.5676999168415953,0.3376099389836713,0.4013929606016189,0.49029016383525315,0.5201336440337583,0.3871051654065951,0.41068761777408747,0.4278936385622223,0.4912000279440631,0.4199649119483884,0.508210027555898,0.353430235049715,0.4553736805760164,0.3866344981874548,0.4209991083456964,0.5096099408711033,0.43112050778541144,0.4454647710599352,0.42437471303145247,0.40915385999383214,0.4823656811196161,0.49238863837164876,0.3851597861756064,0.3434163308386094,0.3532230483686991,0.5513607283593197,0.35988523434075975,0.4048356095740479,0.4897378511896361,0.3489592780464734
0.5343175507806708,0.3819555961536616,0.37875338642699236,0.3829087711631859,0.4804894731560561,0.3943658282645543,0.37335223168121184,0.4568480908799746,0.5246177519774609,0.4230870773856111,0.5458637564501648,0.3619685728713731,0.41178970666332,0.3970326011905542,0.47525074492014346,0.38891140194853663,0.3979138838869968,0.41296856471020854,0.4169445784580764,0.3830622031805234,0.48661689871870945,0.4378320217344276,0.39604096531366034,0.41929328738493166,0.46294555026919604,0.5550665073953576,0.34062861500757685,0.48727612747013,0.515873151832291,0.47076862265699143
0.48058543810965854,0.267547356383882,0.3687929863207608,0.4130015708081728,0.4741521907868979,0.3859942597937635,0.43339660718705814,0.4529088440404097,0.511750397787612,0.4037732080812522,0.5222734967545345,0.3416900575432862,0.38543928504261316,0.37508996694087254,0.4694825956213536,0.4821652661202061,0.4307814293448257,0.45524345375528735,0.39193968012791525,0.3686323909646133,0.48306328945609905,0.42487082981489754,0.42156912778389455,0.38239220845002336,0.4531161171898633,0.5493128638300004,0.4359135932788197,0.4321660595948539,0.5525771055140108,0.5479696142362473
0.4743954995249607,0.3747161584306472,0.38018280906087654,0.43098692331502003,0.5130172341449832,0.35176256330212774,0.40140835740424774,0.4517001800318675,0.4936621547313465,0.4485198223486088,0.5179204482165115,0.49422097969183254,0.3340411680205119,0.45438553745392773,0.4352369051777964,0.4061438051732065,0.44028634553032475,0.3829205561485264,0.3632199161205773,0.3237499754936688,0.4496705948066298,0.4300882307328023,0.41468843777466513,0.36108955705196705,0.4242529713595207,0.5447851446866672,0.4008988258441148,0.4413237591763982,0.4971642325169423,0.34672388253617925
0.5579094126262658,0.3225106985750348,0.4168532349807783,0.4104755751828922,0.4719120472961394,0.3509513418870935,0.36442840609477156,0.4402647932088261,0.5249743334348562,0.4188466329181014,0.51110758628923,0.3930011501334874,0.40956129938108393,0.3819400478395484,0.4995244141923427,0.5554287365886763,0.4546106183272849,0.4454938206619301,0.4266675155997274,0.4314225550571315,0.49842255581534917,0.4700833845830278,0.4013951714527273,0.4133404486148705,0.48839661309770455,0.5582527786649316,0.45619280337567697,0.28218762297215155,0.5266878260988412,0.40361154865402316
0.5581690713611441,0.37537348812221466,0.3657348915214106,0.445185731056194,0.47711416150877145,0.35154867740077717,0.39964322496336935,0.4035980873497681,0.46576435820267587,0.4580559066990493,0.5289004370410246,0.39575264286797573,0.4218672101033122,0.44838803555373563,0.4609484394948382,0.5045310742317253,0.4149905940639129,0.4147659691409919,0.3806037327809538,0.3889593101159916,0.47927536588563613,0.42498318203471375,0.47825001052268645,0.2994680109758387,0.48701063696111746,0.5541014211253552,0.4588661845571949,0.2778253964188521,0.4173408608238011,0.3916673228707484
