test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9,test_std_10,test_std_11,test_std_12,test_std_13,test_std_14,test_std_15,test_std_16,test_std_17,test_std_18,test_std_19,test_std_20,test_std_21,test_std_22,test_std_23,test_std_24,test_std_25,test_std_26,test_std_27,test_std_28,test_std_29
0.37521843354225687,0.41265269545170147,0.40304656474733097,0.3995872372552802,0.4467755111177049,0.3901108796392335,0.4357531007165908,0.36576275372395123,0.4602405880615503,0.39373605373183446,0.5506557880778918,0.4981703537577961,0.7127321008389493,0.4149209816343156,0.4873663748686968,0.42636045378325366,0.4856029375429807,0.38088749171084024,0.4616431387590655,0.4104070073532877,0.8931219921220827,0.4643082991699761,0.3706797323956494,0.6837553741941189,0.40055008470207865,0.4520667670363943,0.3898471747197318,0.38491099865238665,0.4809443358979195,0.3943381969155013
0.4237398562310587,0.6224797968835722,0.4510612688527345,0.3868461440502255,0.4296363466191577,0.4749413686372184,0.7833717668428837,0.4413138044810431,0.600557506248927,0.4562565693126896,0.41947825969997005,0.39806643148269816,0.4840399338122705,0.5116054497833835,0.42301130683664123,0.41378026466094875,0.6332254122309028,0.42401280831696736,0.5131883220565888,0.4854114569522016,0.3979212573337684,0.5105267547725646,0.4868316862530085,0.5586770045428809,0.6218080706366144,0.7262527757561185,0.7652943408529191,0.43889567020701575,0.4557895288443115,0.3827221671342553
0.4782395762467344,0.4318721874860188,0.5605087735384945,0.5013854998704445,0.9881871250787289,0.7190802335794356,0.48946564628520084,0.45722177294911126,0.4487304128257309,0.5417190782507267,0.4816540534182197,0.4191279616571218,0.5663428652715479,0.7651851339272241,0.4186080265649496,0.4184823873697778,0.4469850385858798,0.7401501425289951,0.4266327572090176,0.3771744069294006,0.41375110105669227,0.5299289788804745,0.3970653919540342,0.3817189459032386,0.4710492825636381,0.4422776550589334,0.4226429241230408,0.3703160814276861,0.7900483034854718,0.37958362185179495
0.37521843354225687,0.38785782188806694,0.4098836022924763,0.5404316898932296,0.4048054712338114,0.4701716958207566,0.8933910663612454,0.5454719018024223,0.4323804740011379,0.39738970853410693,0.5095429775103077,0.4825176640800527,0.5117790915972171,0.53893920588681,0.3765540947916555,0.511927077189883,0.4208744281329205,0.5178531084579799,0.904785984722113,0.39159270701321486,0.6471508335867113,0.5754952024226234,0.3971502011427667,0.6885597900375606,0.4633855700331373,0.37098611714561336,0.3756907326009312,0.37577383560354105,0.39250732362058827,0.41264548326202893
0.4017829765022854,0.4353677178418356,0.4298221574803921,0.5969889283452431,0.39972529138809015,0.6702408389614821,0.4170024142502204,0.38489320521161446,0.3889097008728595,0.42199094390551617,0.41052785597668023,0.48904432808939957,0.5106610573072595,0.8216477173683269,0.3826130877580221,0.4196686273888991,0.5877732993394229,0.3790733215446475,0.8494962955158565,0.6010956162799302,0.4644389276298748,0.47272938833106554,0.8517103125103979,0.3872698987576857,0.41886027984707375,0.7405651206234611,0.44784277913543646,0.6756385120222077,0.39124926996495996,0.4882891507204523
0.48661402768484635,0.653779579884294,0.5341461298382262,0.4073875679921108,0.43122302502838616,0.3878400778291732,0.547902004978934,0.383437803377099,0.8234107182644128,0.6753343010101709,0.4546859992340532,0.4049653130432651,0.5485204828041408,0.4284117341743592,0.37814320522076805,0.5210872441996223,0.3953593775267205,0.3939387625532901,0.4912771597371068,0.41780772717144526,0.429748632578991,0.5225413174917442,0.3932109260871889,0.6139626576440573,0.3921204811923356,0.6782016495989545,0.4641874782771759,0.4066847447913691,0.4887299447492717,0.3955718269120286
0.5146054024885156,0.4244283315181997,0.42005411373245444,0.4840081245883167,0.5084452163689507,0.43358335325232017,0.39279234847593425,0.5090736344614705,0.6781949357916127,0.5125516121558007,0.38922982764243164,0.4411205028154841,0.4680992239390069,0.46540386469740325,0.721731615222668,0.43452574960642715,0.4122066330346809,0.532241298542223,0.47738716623331423,0.5166871416899634,0.4036365880089936,0.3919345803863423,0.4082294249322618,0.5360611459738699,0.3978307184578552,0.41393985168682834,0.5447873809794258,0.37517918284029533,0.4063139315470047,0.4087212279404894
0.9316578216763051,0.5377667449593116,0.422261334101499,0.4347705169709471,0.5920141958446602,0.4049035160521479,0.48871394256941075,0.48805957200007033,0.52875239738146,0.7811729282183929,0.6083191558281287,0.6267339166651276,0.4750064996713447,0.5541610893818917,0.4750740356788418,0.46317280964277613,0.43209027400352107,0.5531923320829517,0.4385792059162857,0.48942299376528486,0.621629890266468,0.6503552210093594,0.6492309430848732,0.37574664104940253,0.575050181208073,0.6080272108752478,0.49478527097209046,0.37747562457141687,0.43772143217056747,0.3857936112129581
0.37674447440015424,0.3819641398487055,0.3916366478331167,0.45114018115191645,0.4189474880585053,0.41021955775949437,0.6712435132862618,0.3833404112691015,0.4215918201154051,0.5034935421367371,0.43394751020549327,0.516438034172172,0.4655335175112187,0.40555763558595576,0.47683814476807473,0.41658022463938044,0.47366187718998454,0.6191808154149803,0.4297070961902324,0.6580818896779793,0.9024233021135878,0.3780959881759114,0.7282562946717711,0.38903064521446357,0.4479889925916215,0.41292366203106123,0.3933961000356192,0.4918404949136135,0.40089100618324985,0.3891898992906726
0.4698969269504507,0.407711294956819,0.4190964639299402,0.39830939727278886,0.4210180099309198,0.5251175325653769,0.60697634071049,0.5245740155232445,0.7617932887278612,0.42644737845362013,0.7592617112045182,0.39599874463859847,0.4444584685802825,0.39058889214545395,0.5337170769440143,0.4264072776319907,0.4327813781782478,0.3809124360050665,1.0193223665757105,0.5623560822205524,0.9224795356265397,0.39010200622236907,0.4906590811992686,0.45368953769801773,0.38642212452939917,0.41289021125125724,0.3892933121249688,0.3948630558820445,0.5080782350190317,0.4251428423404749
0.43250006601261837,0.6040682633909308,0.47097009126891903,0.4918898770265003,0.7312518857338898,0.5786676522193679,0.6088598147877279,0.4637430848411174,0.37622902223938653,0.7629937391713794,0.41517531257869555,0.4935224658978244,0.4726689579323478,0.40429114187031884,0.4605884053576895,0.5284233511604162,0.43297582157581377,0.6620948720850838,0.45331590235220515,0.40756885444617996,0.5089209908810753,0.902704707852889,0.37556525351582215,0.5318550735987346,0.48172358749865285,0.7824174106397598,0.4011467313629739,0.3600189082166405,0.39958503460696115,0.9545218884665296
0.5024943390431056,0.4550824739065586,0.4218171141269301,0.4905211522202403,0.4955119939266412,0.3888062404927614,0.4045240813680573,0.5003903637807712,0.5335164668965695,0.5314775264194381,0.44540492963244044,0.3996094480422952,0.5091481448786728,0.47125024349270594,0.38188324222159414,0.5280453388072277,0.4437795683084728,0.43257502339380166,0.4405854381614919,0.4347580013349036,0.43160681561091335,0.8211257660995053,0.5863924608011514,0.4672493796012526,0.3925328188919473,0.5565380969187773,0.7000983691932553,0.5337270387854147,0.49275870983243575,0.6173021433653547
0.37408168039889667,0.44951398296586914,0.41168512147862873,0.5088010568568005,0.6592985142682419,1.0272674843057525,0.4521062174252563,0.6103851482348206,0.6384376032469677,0.40669911930241265,1.0638681329750137,1.0287126367892243,0.44033690663449143,0.40383293528321157,0.489757050643572,0.4272621660594231,0.49332523507097076,0.4045579945614913,0.6754976103144289,0.46505141565786307,0.3920750816013863,0.4402485144859803,0.49000159468632054,0.44283331994605774,0.6422403668413098,0.44992021446816277,0.6068275047503321,0.5924344257279623,0.507318354246495,0.39020957471884427
