test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9,test_std_10,test_std_11,test_std_12,test_std_13,test_std_14,test_std_15,test_std_16,test_std_17,test_std_18,test_std_19,test_std_20,test_std_21,test_std_22,test_std_23,test_std_24,test_std_25,test_std_26,test_std_27,test_std_28,test_std_29
0.6946739493753711,0.6087128092122435,0.6174377460863172,0.8748529972412966,0.5134880713701815,0.5150899157086408,0.8083906058668263,0.7174300221337361,0.6029641778348548,0.7490652074094639,0.4086970777625544,0.6912814770981542,0.4337846521066707,0.4732871847320049,0.4187634763045938,0.7881709524123653,0.5964222964689608,0.7747694719551954,0.5473411902968252,0.8075133623709627,0.7132254550552083,0.5231715445835605,0.8611915696611183,0.3666154630545319,0.7489192894292322,0.6960485949285229,0.7576113496281304,0.6490626764162644,0.5924738213912004,0.6225184149101632
0.691929936779226,0.5159850480837782,0.7683246289603746,0.8912054695121112,0.46004514056926804,0.48546755381804035,0.8107918651409114,0.6994313879514195,0.6312103337459374,0.754091575839232,0.41746694984549876,0.6922118341115129,0.5374714501169968,0.4199841053217873,0.4155293753072655,0.7906779769288731,0.5616537992597167,0.8324145119878417,0.5114522615097523,0.7804429197433954,0.7941359156375877,0.40492789209553304,0.8562021108848952,0.42562372007529237,0.7646288535162302,0.6660853310476845,0.7966457112685197,0.6710652298484974,0.5916606130842617,0.834439004866036
0.6963813735197921,0.4410294234374612,0.659594575504063,0.8811290030292692,0.5235991167405479,0.515097991678222,0.8072304394482025,0.7139742703969625,0.6177595309452881,0.746199344202416,0.44325849323835814,0.7053449679765236,0.3936169527600557,0.6049699588577352,0.5451482479242333,0.7919348432471562,0.5086033195891075,0.7824041207023101,0.7536275177254117,0.7872859755952619,0.7008716885590182,0.37877556932764095,0.8619954295859955,0.7028006226865808,0.759989729149181,0.7152935771336667,0.7228765039467228,0.6605517568441922,0.7873363278036919,0.6256046174198704
0.6946739493753711,0.47675786055981695,0.6593081003406526,0.8821422830563586,0.509503546860076,0.46020292735497487,0.8345523694342575,0.6731047544993838,0.6622370577379729,0.7450976711907412,0.4337060053837607,0.7024142139202226,0.40479496733322895,0.49697534212827055,0.42818936971932003,0.789637362259714,0.5113129893166773,0.799472860784673,0.5557963944158202,0.8005304401465553,0.7357759970149076,0.4963171332286257,0.8575406390182235,0.3722809912694546,0.739610993581141,0.698249131438304,0.7404135073516958,0.6879720189860457,0.5714142803548442,0.6511621956822605
0.786000416979312,0.4537184887929162,0.6243575666919414,0.8729634773332062,0.4371145044079195,0.5455758801731981,0.9151449014039589,0.6876800905987378,0.6277238719082447,0.7571013522630655,0.5060029893126993,0.6785127425485235,0.46636054449279224,0.4952777002239135,0.3892149464234548,0.7837962746358292,0.457193027790689,0.7829280882428967,0.4495747964775037,0.787184662792608,0.7242791170915124,0.5158031279917602,0.8587771148940808,0.3955396109057504,0.831948148758118,0.670317038463165,0.7128945025623639,0.70055669139745,0.5677810801105149,0.6272843942218023
0.714755337662183,0.4454893495769385,0.6524056994812064,0.8732198123078446,0.5807983433484868,0.49472370941195615,0.8211407825248327,0.6888325936200793,0.6110288530915899,0.8159174646668638,0.42186726085733234,0.8387911579240082,0.420584088015513,0.47465479913103226,0.41723066178291834,0.7818604324250952,0.5497715914197282,0.9419456678865643,0.9966537134633391,0.7924304224274681,0.7092695190539953,0.46712346227390084,0.8538476579613871,0.4076577573207989,0.7485420598723954,0.6424656020370662,0.7523044400717216,0.668000855930164,0.7646650566011618,0.6421441227481718
0.7124198736053518,0.4967899489547794,0.6263012363379278,0.8735970569053693,0.3833139379544668,0.4710714340898965,0.8146573937575357,0.7794592471868834,0.7241065992422249,0.8021860659845137,0.509177702630303,0.6806462002741124,0.7323527173324333,0.5604318687330385,0.37782239664623035,0.7913627446444916,0.503198346117484,0.7777033643119181,0.5046122064101147,0.8171460910520282,0.7169030653614964,0.47777205036799963,0.856224408201185,0.4895696952508662,0.7418300845376189,0.683713316716961,0.7126683174789613,0.6526937090610254,0.623411072686095,0.6527077406643506
0.7305270975604863,0.559919838775832,0.6886001453870191,0.9209559840303556,0.4474037603118073,0.5568041044538855,0.807705850597347,0.7591234651998002,0.6135186477464896,0.7533419457380922,0.4222072381799689,0.6889186299857175,0.5199308398392285,0.4111743311135898,0.4164316961879214,0.784642982461703,0.6174087309217257,0.790477649813673,0.47407598880398455,0.8206234903518622,0.7253744149067908,0.41932547917225993,0.8515027357567679,0.39734964532769157,0.9134567141707226,0.6519268554481527,0.7344841815195057,0.6620992724433582,0.6329953816269931,0.6524827654171185
0.7237233938649386,0.48313900185201486,0.7038087244558336,0.8950262772270002,0.41911362387511536,0.5141323088771501,0.8325025171739228,0.6952806718390795,0.681183879964828,0.7610814882201724,0.8315053782689714,0.688895260118012,0.39813696854725317,0.49468018524563123,0.39028856264680556,0.7878123979624605,0.6573683514996542,0.792836387221354,0.49526916915582575,0.7612444743680566,0.736854219445604,0.4180439960062645,0.8612250263444937,0.39065506434255565,0.8243030254193922,0.693761426949765,0.7115808958045777,0.6400866436252843,0.6201956223793902,0.7030912766860254
0.6876539303715606,0.481818045510393,0.6311910459159624,0.8732828681284337,0.5278807103604434,0.4432849099302708,0.8009386099790227,0.7051294714497363,0.7268822563392079,0.7554380894833918,0.45974477482231646,0.7050902786911777,0.6592150139942918,0.42497746820680415,0.5364918138257294,0.7838584070906263,0.6694893952661373,0.7921339478639493,0.5334873088452434,0.9145614639577199,0.783573143683343,0.3902335814950488,0.8576521336219105,0.4459265998229236,0.7561332485372237,0.7551638728551942,0.6987631930413979,0.688266406868492,0.7962883385195137,0.6009698580226573
