test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9,test_std_10,test_std_11,test_std_12,test_std_13,test_std_14,test_std_15,test_std_16,test_std_17,test_std_18,test_std_19,test_std_20,test_std_21,test_std_22,test_std_23,test_std_24,test_std_25,test_std_26,test_std_27,test_std_28,test_std_29
0.5376845700630858,1.4082824232391074,1.153720581343031,0.8129732185890018,0.9892200245003772,1.119482338281573,1.0570813986710554,0.9611005110581822,0.6020053521165885,0.462151325479325,0.9142065921406464,0.8044224461131028,1.3454537044022505,1.4606156204631797,0.4586553425652053,1.0146813947185573,1.4604094573120805,0.584704175004779,1.2750554174159914,0.6369823395232566,0.4884734064662032,0.7936748991753355,0.886288148818908,0.5970009261903041,0.6549704512278661,1.1722180306282748,1.0724735601497304,1.0175043796927092,0.6098503667067007,1.0461907594037083
0.5885723404292175,1.6509681246938006,1.583553494785245,1.3048667692582732,0.7973867086140111,0.9061327833330312,0.9100457488129331,0.9819509664491471,0.7051667326143988,0.4991767780649883,1.1196915330935664,0.7634567333635947,0.7075446421964129,1.318158183769581,0.5495595519487182,1.0872616317095776,0.959044575871384,0.8723935658980393,0.989958123468907,0.6527388632721186,2.1339244837979416,0.5082067332086837,0.39999419471045167,0.924387386102909,0.7794216537087044,0.7263156221453294,1.5384274971945187,1.072676990473382,0.8636848040958899,2.2285609510703095
0.5510814400402588,0.9492373466051757,1.1615378054285384,0.7359566291943221,1.3629037263326893,2.4572687755311193,0.9338482460472299,0.6927385773193682,0.6112615854618558,1.184219999391806,1.0304129240388153,0.9388326279478616,1.045530566789694,1.3694873089744959,1.4820493101989085,1.1739357523664753,0.9792432950749423,0.5637997418489297,1.3766101181430925,0.7052310184066195,0.5031899077898375,0.5646692996332378,0.8207864463622225,1.9648190773829934,0.6120611251034803,1.118823685368882,0.8247298680430655,1.039047964242284,0.7968969682311996,1.0565867991435223
0.5376845700630858,0.8181509434673437,1.110598306223259,0.9556052522079757,0.7287629703520526,0.9358681224672338,1.3525548668771283,0.7403185334978308,0.7329356061546579,0.47683200659902697,1.39487863862655,0.7443977953592942,0.574283805717774,1.2684084749173876,0.6058176193034711,1.032331435594943,0.9058759377451822,0.6120831526431311,0.6629062237506097,0.6110525906861096,0.8027881549749314,0.7659998912124584,0.5409901502832446,0.6731601054979848,0.6491755143736871,1.21425285550809,1.0135198067369788,1.2267292329583643,0.6204291882610601,1.1863269856632257
1.7555632222488546,0.7919883735005196,1.1237540777720427,0.6953125929849838,0.7032520734768275,0.8809111184379299,2.247300263373588,0.669489989856133,0.7284755169265927,0.6469790130054347,1.0702454813054942,0.7675172106147549,0.7188453855109412,1.2782105844768379,0.883890023421829,1.1221873433022342,0.9303145988951369,0.6988426265732747,0.6067586450822516,0.6472793783228431,0.4997046938593609,1.092658530026754,0.36861832037699443,0.6202232771442396,0.9580214407806837,0.8155989067223977,0.85370248164091,1.1915841949828467,0.6100933562419092,1.4034855003110405
0.9875950386487183,0.8132741097932452,1.1293357715337962,0.6147024507726533,0.9586226117528807,0.9202125103230425,0.9069739537056732,0.6615463154834895,0.799985853365199,1.5083316664127826,0.9687656136355006,2.1665070427845485,0.5194472024840443,1.2725500082100818,0.6679405146831524,1.0231084240555108,1.0940399893560464,2.5655879188135065,1.7748423414734213,0.6228651808855366,0.6436813642582818,0.5490270503431153,0.40413635934363584,0.6963165403076381,0.587553600219284,0.7505035158691818,0.9494571382482292,1.1095649939988905,1.6572448368580712,1.0735471764777296
0.5065978342643859,0.8649055602656611,1.133169306944329,0.5890609329255417,0.6718184372391761,0.8920058770691675,1.1539154646522896,1.2869301858194784,1.1379863787895614,0.6832988274873104,1.4340562102120102,0.7540862754072113,2.2203868100219197,1.5453048359664516,0.5152877610233223,1.0511012308102816,0.889336824680423,0.8174936760931526,0.5341036280756059,0.8194389003038494,0.5670149698674294,0.7078182674253801,0.9576392946012396,0.8830163160369081,0.5952268055727902,0.7617580812720651,0.977635907871603,1.0256838784827584,0.8727974910828826,1.1237741251525029
0.8678264886192232,1.3829933453178418,1.3450750142218373,1.8086840051328261,0.6730522574012238,1.084821125916125,0.9408688327688315,1.2579277823688724,1.197225435084937,0.8496613612918487,0.995023340495824,0.8711586710288627,1.1098665015391562,1.2253780238533212,0.6059564984513437,1.0280209151224198,1.436920962709451,0.685282994624953,0.5573913546612872,0.9994343207263214,0.6147240920079735,0.5663550225798063,0.37718569415135356,0.7829222922139758,1.0606322408455942,0.766145131964081,0.7751415075698548,1.1919805063708933,0.9042636792640049,1.0726600020059256
2.4205115009180234,0.7795153600002659,1.5197016741287608,1.1905664258401374,0.632613635845172,1.348297564838558,1.1403388233287128,0.6896041982713459,0.6845432009937173,0.5016124629991028,1.8667733748323443,1.0518676185334703,0.6835966446541253,1.3266185837165216,0.7559432093556396,1.104879174562816,1.5831083920848097,0.6971595353143212,0.8744100930144009,0.6641525646058887,0.5007463496634791,0.5184399772133376,0.30896040405589914,0.5733655626683056,1.5397263481278816,0.8374966523474586,0.8361577716652621,1.0522773607076215,0.7492609790707158,1.6641873919122325
0.5214326248798145,0.95392271721736,1.1187508593461994,0.613645899838717,0.9225615187060064,0.940085310798938,0.9529415538341667,0.6923511362743564,0.5631364492264982,0.4453013900811715,0.9728698714055879,0.7768867327681772,0.9516640509285645,1.216156219770578,0.5827884914111102,1.0000705494560431,1.7421430237050959,0.6322531700121575,0.8514922882574464,1.8863798246176893,0.778049880741055,0.7153026481637696,1.0037894470901172,0.6535317352915709,0.68810524925136,1.466924073762964,0.8066752200369128,1.1207849656263729,1.5559874144828365,1.018952636406872
